Date,Price,Pop 
2020-07-29 10:48:52.176457,75.97,239403
2020-07-29 10:49:07.580515,75.97,239403
2020-07-29 10:49:23.001560,76.1,239403
2020-07-29 10:49:38.427946,76.05,239403
2020-07-29 10:49:53.832985,75.97,239403
2020-07-29 10:50:09.238155,75.92,239403
2020-07-29 10:50:24.634185,75.99,239403
2020-07-29 10:50:40.031755,76.11,239403
2020-07-29 10:50:55.449780,76.07,239403
2020-07-29 10:51:10.867083,76.12,239403
2020-07-29 10:51:26.273749,76.13,239403
2020-07-29 10:51:41.978960,76.11,239403
2020-07-29 10:51:57.385545,76.11,239403
2020-07-29 10:52:12.802720,76.15,239403
2020-07-29 10:52:28.216303,76.25,239403
2020-07-29 10:52:43.611975,76.26,239403
2020-07-29 10:52:59.035065,76.27,239403
2020-07-29 10:53:14.452950,76.22,239403
2020-07-29 10:53:29.864042,76.34,239403
2020-07-29 10:53:45.403247,76.33,239403
2020-07-29 10:54:00.825558,76.41,239403
2020-07-29 10:54:16.239998,76.38,239403
2020-07-29 10:54:31.635155,76.43,239403
2020-07-29 10:54:47.051168,76.42,239403
2020-07-29 10:55:02.465215,76.42,239403
2020-07-29 10:55:17.872149,76.33,239403
2020-07-29 10:55:33.296654,76.43,239403
2020-07-29 10:55:48.707647,76.35,239403
2020-07-29 10:56:04.111947,76.35,239403
2020-07-29 10:56:19.522182,76.32,239403
2020-07-29 10:56:34.948826,76.37,239403
2020-07-29 10:56:50.347731,76.37,239403
2020-07-29 10:57:05.753961,76.41,239403
2020-07-29 10:57:21.175338,76.4,239403
2020-07-29 10:57:36.598427,76.4,239403
2020-07-29 10:57:52.040750,76.49,239403
2020-07-29 10:58:07.452527,76.37,239403
2020-07-29 10:58:22.847646,76.46,239403
2020-07-29 10:58:38.278056,76.39,239403
2020-07-29 10:58:53.678029,76.3,239403
2020-07-29 10:59:09.092536,76.39,239403
2020-07-29 10:59:24.524558,76.29,239403
2020-07-29 10:59:39.943321,76.28,239403
2020-07-29 10:59:55.365595,76.33,239403
2020-07-29 11:00:10.772774,76.29,239403
2020-07-29 11:00:26.232656,76.27,239403
2020-07-29 11:00:41.730078,76.02,239403
2020-07-29 11:00:57.151021,76.12,239403
2020-07-29 11:01:12.588009,76.16,239403
2020-07-29 11:01:28.005185,76.15,239403
2020-07-29 11:01:43.404960,76.18,239403
2020-07-29 11:01:58.821991,76.17,239403
Date,Price,Pop
2020-07-29 11:02:14.253601,76.04,239403
2020-07-29 11:02:29.661419,76.03,239403
2020-07-29 11:02:45.112860,75.85,239403
2020-07-29 11:03:00.539074,75.93,239403
2020-07-29 11:03:15.939590,75.9,239403
2020-07-29 11:03:31.367535,75.86,239403
2020-07-29 11:03:46.770751,75.75,239403
2020-07-29 11:04:02.194290,75.88,239403
2020-07-29 11:04:17.616904,75.9,239647
2020-07-29 11:04:33.019631,75.88,239647
2020-07-29 11:04:48.434926,75.94,239647
2020-07-29 11:05:03.852978,75.95,239647
2020-07-29 11:05:19.272186,75.91,239647
2020-07-29 11:05:34.685229,75.89,239647
2020-07-29 11:05:50.089973,75.83,239647
2020-07-29 11:06:05.508916,75.9,239647
2020-07-29 11:06:20.926086,75.99,239647
2020-07-29 11:06:36.333191,76.08,239647
2020-07-29 11:06:51.747316,76.14,239647
2020-07-29 11:07:07.158988,76.15,239647
2020-07-29 11:07:22.581132,76.13,239647
2020-07-29 11:07:37.983123,76.1,239647
2020-07-29 11:07:53.387373,76.13,239647
2020-07-29 11:08:08.815467,76.19,239647
2020-07-29 11:08:24.232430,76.29,239647
2020-07-29 11:08:39.647196,76.36,239647
2020-07-29 11:08:55.104044,76.34,239647
2020-07-29 11:09:10.495005,76.29,239647
2020-07-29 11:09:25.887240,76.27,239647
2020-07-29 11:09:41.309749,76.26,239647
2020-07-29 11:09:56.743745,76.2,239647
2020-07-29 11:10:12.159303,76.26,239647
2020-07-29 11:10:27.579557,76.32,239647
2020-07-29 11:10:43.008477,76.36,239647
2020-07-29 11:10:58.409038,76.45,239647
2020-07-29 11:11:13.810095,76.41,239647
2020-07-29 11:11:29.232677,76.43,239647
2020-07-29 11:11:44.653394,76.53,239647
2020-07-29 11:12:00.059699,76.61,239647
2020-07-29 11:12:15.523874,76.63,239647
2020-07-29 11:12:30.932025,76.7,239647
2020-07-29 11:12:46.331469,76.6,239647
2020-07-29 11:13:01.746560,76.64,239647
2020-07-29 11:13:17.172287,76.59,239647
2020-07-29 11:13:32.609638,76.64,239647
2020-07-29 11:13:47.983144,76.58,239647
2020-07-29 11:14:03.380720,76.62,239647
2020-07-29 11:14:18.810225,76.6,239647
2020-07-29 11:14:34.220345,76.7,239647
2020-07-29 11:14:49.671841,76.75,239647
2020-07-29 11:15:05.067138,76.85,239647
2020-07-29 11:15:20.485437,76.92,239647
2020-07-29 11:15:35.897184,76.92,239647
2020-07-29 11:15:51.307622,76.7,239647
2020-07-29 11:16:06.759830,76.68,239647
2020-07-29 11:16:22.162673,76.82,239647
2020-07-29 11:16:37.558789,76.87,239647
2020-07-29 11:16:52.975870,76.92,239647
2020-07-29 11:17:08.412280,76.93,239647
2020-07-29 11:17:23.823383,76.98,239647
2020-07-29 11:17:39.233530,76.98,239647
2020-07-29 11:17:54.648176,76.92,239647
2020-07-29 11:18:10.054931,76.93,239647
2020-07-29 11:18:25.532986,76.9,239647
2020-07-29 11:18:40.934984,76.84,239647
2020-07-29 11:18:56.343169,76.79,239647
2020-07-29 11:19:11.749486,76.85,239647
2020-07-29 11:19:27.166167,76.84,239647
2020-07-29 11:19:42.594346,76.84,239647
2020-07-29 11:19:58.019949,76.85,239647
2020-07-29 11:20:13.444386,76.95,239647
2020-07-29 11:20:28.847020,77.17,239647
2020-07-29 11:20:44.263380,77.12,239647
2020-07-29 11:20:59.664626,77.08,239647
2020-07-29 11:21:15.154284,77.03,239647
2020-07-29 11:21:30.590223,76.93,239647
2020-07-29 11:21:46.006493,77.02,239647
2020-07-29 11:22:01.424388,77.0,239647
2020-07-29 11:22:16.870218,77.01,239647
2020-07-29 11:22:32.300042,77.1,239647
2020-07-29 11:22:47.715783,77.12,239647
2020-07-29 11:23:03.119868,77.09,239647
2020-07-29 11:23:18.557245,77.06,239647
2020-07-29 11:23:33.965319,77.09,239647
2020-07-29 11:23:49.392018,77.0,239647
2020-07-29 11:24:04.812983,76.96,239647
2020-07-29 11:24:20.249221,77.09,239647
2020-07-29 11:24:35.684926,77.08,239647
2020-07-29 11:24:51.097759,77.14,239647
2020-07-29 11:25:06.503382,77.12,239647
2020-07-29 11:25:21.908776,77.1,239647
2020-07-29 11:25:37.332184,77.12,239647
2020-07-29 11:25:52.754317,77.11,239647
2020-07-29 11:26:08.185292,77.14,239647
2020-07-29 11:26:23.591365,77.12,239647
2020-07-29 11:26:39.008109,77.09,239647
2020-07-29 11:26:54.422482,77.06,239647
2020-07-29 11:27:09.883923,77.08,239647
2020-07-29 11:27:25.428122,77.05,239647
2020-07-29 11:27:40.840603,76.9,239647
Date,Price,Pop
2020-07-29 11:27:56.261918,76.89,239647
2020-07-29 11:28:11.670462,76.91,239647
2020-07-29 11:28:27.107256,76.93,239647
2020-07-29 11:28:42.515530,76.98,239647
2020-07-29 11:28:57.927579,76.96,239647
2020-07-29 11:29:13.327140,76.95,239647
2020-07-29 11:29:28.716656,76.92,239647
2020-07-29 11:29:44.143431,76.93,239647
2020-07-29 11:29:59.560841,76.97,239647
2020-07-29 11:30:15.000496,76.99,239647
2020-07-29 11:30:30.699628,77.06,239647
2020-07-29 11:30:46.107922,77.05,239647
2020-07-29 11:31:01.514062,77.02,239647
2020-07-29 11:31:16.940667,77.06,239647
2020-07-29 11:31:32.351775,77.1,239647
2020-07-29 11:31:47.769100,77.09,239647
2020-07-29 11:32:03.186109,77.13,239647
2020-07-29 11:32:18.613204,77.13,239647
2020-07-29 11:32:34.021506,77.17,239647
2020-07-29 11:32:49.420181,77.01,239647
2020-07-29 11:33:04.815338,76.94,239647
2020-07-29 11:33:20.232034,76.92,239647
2020-07-29 11:33:35.645990,76.99,239647
2020-07-29 11:33:51.052804,76.93,239647
2020-07-29 11:34:06.453075,76.93,239647
2020-07-29 11:34:21.872574,76.8,239647
2020-07-29 11:34:37.280827,76.79,239647
2020-07-29 11:34:52.705987,76.82,239647
2020-07-29 11:35:08.111208,76.83,239647
2020-07-29 11:35:23.527061,76.93,239647
2020-07-29 11:35:38.930560,76.87,239647
2020-07-29 11:35:54.336333,76.92,239647
2020-07-29 11:36:09.739231,76.97,239647
2020-07-29 11:36:25.290451,77.0,239647
2020-07-29 11:36:40.684248,77.04,239647
2020-07-29 11:36:56.110470,77.03,239647
2020-07-29 11:37:11.525156,77.07,239647
2020-07-29 11:37:26.940104,76.99,239647
2020-07-29 11:37:42.353214,76.95,239647
2020-07-29 11:37:57.751878,77.02,239647
2020-07-29 11:38:13.197488,77.01,239647
2020-07-29 11:38:28.619774,76.96,239647
2020-07-29 11:38:44.052068,76.97,239647
2020-07-29 11:38:59.459503,76.97,239647
2020-07-29 11:39:14.952257,76.92,239647
2020-07-29 11:39:30.381128,76.95,239647
2020-07-29 11:39:45.911283,76.96,239647
2020-07-29 11:40:01.316793,76.95,239647
2020-07-29 11:40:16.742998,76.98,239647
2020-07-29 11:40:32.161460,76.99,239647
2020-07-29 11:40:47.587294,76.85,239647
2020-07-29 11:41:03.006437,76.93,239647
2020-07-29 11:41:18.422774,76.96,239647
2020-07-29 11:41:33.862553,76.95,239647
2020-07-29 11:41:49.284836,76.98,239647
2020-07-29 11:42:04.687917,76.97,239647
2020-07-29 11:42:20.106759,76.97,239647
2020-07-29 11:42:35.498806,76.97,239647
2020-07-29 11:42:50.937274,76.97,239647
2020-07-29 11:43:06.347433,76.97,239647
2020-07-29 11:43:21.758128,76.93,239647
2020-07-29 11:43:37.158155,76.95,239647
2020-07-29 11:43:52.574553,76.96,239647
2020-07-29 11:44:07.994966,76.98,239647
2020-07-29 11:44:23.405128,76.95,239647
2020-07-29 11:44:38.876027,76.94,239647
2020-07-29 11:44:54.291288,76.95,239647
2020-07-29 11:45:09.703132,76.9,239647
2020-07-29 11:45:25.124977,76.89,239647
2020-07-29 11:45:40.544404,76.81,239647
2020-07-29 11:45:55.944853,76.85,239647
2020-07-29 11:46:11.362223,76.82,239647
2020-07-29 11:46:26.760899,76.8,239647
2020-07-29 11:46:42.161157,76.65,239647
2020-07-29 11:46:57.576370,76.66,239647
2020-07-29 11:47:12.990995,76.45,239647
2020-07-29 11:47:28.398151,76.53,239647
2020-07-29 11:47:43.802849,76.5,239647
2020-07-29 11:47:59.197394,76.56,239647
2020-07-29 11:48:14.607832,76.53,239647
2020-07-29 11:48:30.042551,76.5,239647
2020-07-29 11:48:45.456692,76.52,239647
2020-07-29 11:49:00.858370,76.53,239647
2020-07-29 11:49:16.264476,76.67,239647
2020-07-29 11:49:31.680552,76.71,239647
2020-07-29 11:49:47.404458,76.65,239647
2020-07-29 11:50:02.832402,76.68,239647
2020-07-29 11:50:18.247961,76.75,239647
2020-07-29 11:50:33.699419,76.69,239647
2020-07-29 11:50:49.109297,76.7,239647
2020-07-29 11:51:04.513435,76.71,239647
2020-07-29 11:51:19.935510,76.7,239647
2020-07-29 11:51:35.356572,76.71,239647
2020-07-29 11:51:50.774272,76.78,239647
2020-07-29 11:52:06.186356,76.7,239647
2020-07-29 11:52:21.599651,76.74,239647
2020-07-29 11:52:37.014602,76.7,239647
2020-07-29 11:52:52.435197,76.71,239647
2020-07-29 11:53:07.846726,76.82,239647
2020-07-29 11:53:23.264226,76.88,239647
Date,Price,Pop
2020-07-29 11:53:38.709716,76.85,239647
2020-07-29 11:53:54.142834,76.89,239647
2020-07-29 11:54:09.561781,76.92,239647
2020-07-29 11:54:25.041922,76.95,239647
2020-07-29 11:54:40.461606,76.94,239647
2020-07-29 11:54:55.910697,76.92,239647
2020-07-29 11:55:11.350480,76.93,239647
2020-07-29 11:55:26.765494,76.97,239647
2020-07-29 11:55:42.267009,76.9,239647
2020-07-29 11:55:57.686553,76.94,239647
2020-07-29 11:56:13.092359,76.95,239647
2020-07-29 11:56:28.512250,76.96,239647
2020-07-29 11:56:43.919678,76.94,239647
2020-07-29 11:56:59.745738,76.91,239647
2020-07-29 11:57:15.246879,76.84,239647
2020-07-29 11:57:30.675918,76.84,239647
2020-07-29 11:57:46.105802,76.78,239647
2020-07-29 11:58:01.506552,76.78,239647
2020-07-29 11:58:16.924967,76.77,239647
2020-07-29 11:58:32.326606,76.7,239647
2020-07-29 11:58:47.761139,76.77,239647
2020-07-29 11:59:03.185233,76.73,239647
2020-07-29 11:59:18.603390,76.65,239647
2020-07-29 11:59:34.020691,76.7,239647
2020-07-29 11:59:49.440753,76.66,239647
2020-07-29 12:00:04.852967,76.52,239647
2020-07-29 12:00:20.296056,76.45,239647
2020-07-29 12:00:35.721290,76.52,239647
2020-07-29 12:00:51.152908,76.5,239647
2020-07-29 12:01:06.577495,76.49,239647
2020-07-29 12:01:22.029296,76.41,239647
2020-07-29 12:01:37.455734,76.37,239647
2020-07-29 12:01:52.893792,76.38,239647
2020-07-29 12:02:08.457444,76.45,239647
2020-07-29 12:02:23.877874,76.43,239647
2020-07-29 12:02:39.303197,76.41,239647
2020-07-29 12:02:54.743055,76.44,239647
2020-07-29 12:03:10.172708,76.34,240568
2020-07-29 12:03:25.598516,76.4,240568
2020-07-29 12:03:41.020103,76.4,240568
2020-07-29 12:03:56.449409,76.4,240568
2020-07-29 12:04:11.859912,76.42,240568
2020-07-29 12:04:27.296630,76.38,240568
2020-07-29 12:04:42.726845,76.4,240568
2020-07-29 12:04:58.154499,76.27,240568
2020-07-29 12:05:13.580193,76.24,240568
2020-07-29 12:05:28.997210,76.36,240568
2020-07-29 12:05:44.413812,76.34,240568
2020-07-29 12:05:59.885651,76.34,240568
2020-07-29 12:06:15.366559,76.33,240568
2020-07-29 12:06:30.804998,76.4,240568
2020-07-29 12:06:46.229153,76.35,240568
2020-07-29 12:07:01.661074,76.38,240568
2020-07-29 12:07:17.082552,76.36,240568
2020-07-29 12:07:32.490916,76.37,240568
2020-07-29 12:07:47.922385,76.25,240568
2020-07-29 12:08:03.404043,76.33,240568
2020-07-29 12:08:18.830281,76.27,240568
2020-07-29 12:08:34.282038,76.17,240568
2020-07-29 12:08:49.694642,76.08,240568
2020-07-29 12:09:05.147367,76.13,240568
2020-07-29 12:09:20.563796,76.09,240568
2020-07-29 12:09:36.001582,76.1,240568
2020-07-29 12:09:51.535173,76.07,240568
2020-07-29 12:10:06.964091,76.07,240568
2020-07-29 12:10:22.393700,76.11,240568
2020-07-29 12:10:37.837202,76.12,240568
2020-07-29 12:10:53.290688,76.12,240568
2020-07-29 12:11:08.760316,76.12,240568
2020-07-29 12:11:24.216822,76.15,240568
2020-07-29 12:11:39.694265,76.17,240568
2020-07-29 12:11:55.154515,76.14,240568
2020-07-29 12:12:10.597694,76.09,240568
2020-07-29 12:12:26.010046,76.12,240568
2020-07-29 12:12:41.476806,76.12,240568
2020-07-29 12:12:56.917100,76.18,240568
2020-07-29 12:13:12.327210,76.14,240568
2020-07-29 12:13:27.766270,76.21,240568
2020-07-29 12:13:43.191971,76.15,240568
2020-07-29 12:13:58.641978,76.08,240568
2020-07-29 12:14:14.083361,76.15,240568
2020-07-29 12:14:29.550654,76.12,240568
2020-07-29 12:14:45.099312,76.13,240568
2020-07-29 12:15:00.535102,76.14,240568
2020-07-29 12:15:15.970700,76.08,240568
2020-07-29 12:15:31.392850,76.09,240568
2020-07-29 12:15:46.824755,76.09,240568
2020-07-29 12:16:02.270752,76.15,240568
2020-07-29 12:16:17.709015,76.1,240568
2020-07-29 12:16:33.139405,76.1,240568
2020-07-29 12:16:48.560930,76.15,240568
2020-07-29 12:17:03.988318,76.18,240568
2020-07-29 12:17:19.421310,76.11,240568
2020-07-29 12:17:34.855248,76.11,240568
2020-07-29 12:17:50.311455,76.12,240568
2020-07-29 12:18:05.733447,76.1,240568
2020-07-29 12:18:21.173103,76.14,240568
2020-07-29 12:18:36.595563,76.17,240568
2020-07-29 12:18:52.003638,76.14,240568
2020-07-29 12:19:07.426410,76.19,240568
Date,Price,Pop
2020-07-29 12:19:22.854704,76.25,240568
2020-07-29 12:19:38.277430,76.27,240568
2020-07-29 12:19:53.707302,76.33,240568
2020-07-29 12:20:09.122064,76.38,240568
2020-07-29 12:20:24.559463,76.38,240568
2020-07-29 12:20:39.983675,76.4,240568
2020-07-29 12:20:55.429348,76.34,240568
2020-07-29 12:21:10.833450,76.36,240568
2020-07-29 12:21:26.273260,76.31,240568
2020-07-29 12:21:41.696396,76.33,240568
2020-07-29 12:21:57.120794,76.33,240568
2020-07-29 12:22:12.527445,76.35,240568
2020-07-29 12:22:27.934906,76.34,240568
2020-07-29 12:22:43.359209,76.38,240568
2020-07-29 12:22:58.770233,76.41,240568
2020-07-29 12:23:14.200995,76.39,240568
2020-07-29 12:23:29.607796,76.28,240568
2020-07-29 12:23:45.090436,76.24,240568
2020-07-29 12:24:00.529960,76.28,240568
2020-07-29 12:24:15.976461,76.28,240568
2020-07-29 12:24:31.404971,76.19,240568
2020-07-29 12:24:46.846375,76.22,240568
2020-07-29 12:25:02.299190,76.17,240568
2020-07-29 12:25:17.713836,76.17,240568
2020-07-29 12:25:33.115502,76.21,240568
2020-07-29 12:25:48.555729,76.2,240568
2020-07-29 12:26:03.983225,76.21,240568
2020-07-29 12:26:19.414090,76.23,240568
2020-07-29 12:26:34.843727,76.29,240568
2020-07-29 12:26:50.250562,76.26,240568
2020-07-29 12:27:05.667062,76.14,240568
2020-07-29 12:27:21.069074,76.14,240568
2020-07-29 12:27:36.537133,76.12,240568
2020-07-29 12:27:51.987006,76.1,240568
2020-07-29 12:28:07.418983,76.11,240568
2020-07-29 12:28:22.841616,76.1,240568
2020-07-29 12:28:38.327284,76.09,240568
2020-07-29 12:28:53.751584,76.08,240568
2020-07-29 12:29:09.207488,76.09,240568
2020-07-29 12:29:24.630447,76.09,240568
2020-07-29 12:29:40.069824,76.12,240568
2020-07-29 12:29:55.526979,76.14,240568
2020-07-29 12:30:10.965711,76.12,240568
2020-07-29 12:30:26.375019,76.12,240568
2020-07-29 12:30:41.812279,76.14,240568
2020-07-29 12:30:57.253781,76.12,240568
2020-07-29 12:31:12.681828,76.13,240568
2020-07-29 12:31:28.100382,76.13,240568
2020-07-29 12:31:43.526274,76.13,240568
2020-07-29 12:31:58.956113,76.16,240568
2020-07-29 12:32:14.389476,76.15,240568
2020-07-29 12:32:29.813704,76.2,240568
2020-07-29 12:32:45.248693,76.2,240568
2020-07-29 12:33:00.660879,76.18,240568
2020-07-29 12:33:16.115470,76.27,240568
2020-07-29 12:33:31.537279,76.23,240568
2020-07-29 12:33:46.981589,76.27,240568
2020-07-29 12:34:02.400143,76.27,240568
2020-07-29 12:34:18.124904,76.27,240568
2020-07-29 12:34:33.538184,76.25,240568
2020-07-29 12:34:48.968278,76.33,240568
2020-07-29 12:35:04.393620,76.29,240568
2020-07-29 12:35:19.834628,76.34,240568
2020-07-29 12:35:35.275953,76.31,240568
2020-07-29 12:35:50.699863,76.34,240568
2020-07-29 12:36:06.122546,76.42,240568
2020-07-29 12:36:21.548467,76.51,240568
2020-07-29 12:36:36.998889,76.49,240568
2020-07-29 12:36:52.474209,76.45,240568
2020-07-29 12:37:07.893872,76.43,240568
2020-07-29 12:37:23.317622,76.47,240568
2020-07-29 12:37:38.745173,76.46,240568
2020-07-29 12:37:54.276706,76.42,240568
2020-07-29 12:38:09.694496,76.34,240568
2020-07-29 12:38:25.234711,76.26,240568
2020-07-29 12:38:40.654949,76.33,240568
2020-07-29 12:38:56.070010,76.29,240568
2020-07-29 12:39:11.492641,76.23,240568
2020-07-29 12:39:26.915172,76.24,240568
2020-07-29 12:39:42.340593,76.22,240568
2020-07-29 12:39:57.850000,76.22,240568
2020-07-29 12:40:13.307529,76.23,240568
2020-07-29 12:40:28.744684,76.24,240568
2020-07-29 12:40:44.177831,76.25,240568
2020-07-29 12:40:59.659551,76.22,240568
2020-07-29 12:41:15.127621,76.28,240568
2020-07-29 12:41:30.554857,76.3,240568
2020-07-29 12:41:45.990837,76.37,240568
2020-07-29 12:42:01.406578,76.3,240568
2020-07-29 12:42:16.831999,76.23,240568
2020-07-29 12:42:32.246993,76.18,240568
2020-07-29 12:42:47.664540,76.13,240568
2020-07-29 12:43:03.084891,76.15,240568
2020-07-29 12:43:18.507796,76.08,240568
2020-07-29 12:43:33.924825,75.98,240568
2020-07-29 12:43:49.347197,75.92,240568
2020-07-29 12:44:04.806730,75.94,240568
2020-07-29 12:44:20.232915,75.91,240568
2020-07-29 12:44:35.652270,75.86,240568
2020-07-29 12:44:51.069719,75.93,240568
Date,Price,Pop
2020-07-29 12:45:06.476290,75.89,240568
2020-07-29 12:45:21.919096,75.92,240568
2020-07-29 12:45:37.337689,75.95,240568
2020-07-29 12:45:52.758502,75.98,240568
2020-07-29 12:46:08.191363,75.98,240568
2020-07-29 12:46:23.600962,76.0,240568
2020-07-29 12:46:39.012876,75.98,240568
2020-07-29 12:46:54.433827,75.99,240568
2020-07-29 12:47:09.837962,75.98,240568
2020-07-29 12:47:25.265349,76.04,240568
2020-07-29 12:47:40.678145,76.07,240568
2020-07-29 12:47:56.099225,76.09,240568
2020-07-29 12:48:11.532731,76.07,240568
2020-07-29 12:48:26.936109,76.09,240568
2020-07-29 12:48:42.355392,76.11,240568
2020-07-29 12:48:57.791255,76.09,240568
2020-07-29 12:49:13.217282,76.11,240568
2020-07-29 12:49:28.640411,76.16,240568
2020-07-29 12:49:44.054964,76.12,240568
2020-07-29 12:49:59.493490,76.15,240568
2020-07-29 12:50:15.044280,76.14,240568
2020-07-29 12:50:30.488617,76.14,240568
2020-07-29 12:50:45.911740,76.14,240568
2020-07-29 12:51:01.325188,76.22,240568
2020-07-29 12:51:17.896920,76.13,240568
2020-07-29 12:51:33.617279,76.17,240568
2020-07-29 12:51:49.152613,76.16,240568
2020-07-29 12:52:04.848957,76.16,240568
2020-07-29 12:52:20.291938,76.17,240568
2020-07-29 12:52:35.721159,76.18,240568
2020-07-29 12:52:51.140057,76.12,240568
2020-07-29 12:53:06.573085,76.11,240568
2020-07-29 12:53:21.974838,76.1,240568
2020-07-29 12:53:37.380883,76.18,240568
2020-07-29 12:53:52.814349,76.23,240568
2020-07-29 12:54:08.262060,76.19,240568
2020-07-29 12:54:23.675107,76.19,240568
2020-07-29 12:54:39.106986,76.18,240568
2020-07-29 12:54:54.554401,76.1,240568
2020-07-29 12:55:09.974019,76.11,240568
2020-07-29 12:55:25.421441,76.1,240568
2020-07-29 12:55:41.255059,76.05,240568
2020-07-29 12:55:57.957579,76.07,240568
2020-07-29 12:56:13.996784,76.09,240568
2020-07-29 12:56:30.670471,76.09,240568
2020-07-29 12:56:46.111709,76.11,240568
2020-07-29 12:57:01.566776,76.04,240568
2020-07-29 12:57:16.998543,76.05,240568
2020-07-29 12:57:32.398069,76.06,240568
2020-07-29 12:57:47.827195,76.09,240568
2020-07-29 12:58:03.255668,76.1,240568
2020-07-29 12:58:18.669805,76.1,240568
2020-07-29 12:58:34.092294,76.14,240568
2020-07-29 12:58:49.523623,76.11,240568
2020-07-29 12:59:04.948396,76.08,240568
2020-07-29 12:59:20.365079,76.1,240568
2020-07-29 12:59:35.783507,76.13,240568
2020-07-29 12:59:51.190840,76.19,240568
2020-07-29 13:00:06.607238,76.15,240568
2020-07-29 13:00:22.032768,76.16,240568
2020-07-29 13:00:37.452325,76.19,240568
2020-07-29 13:00:52.886525,76.15,240568
2020-07-29 13:01:08.316205,76.13,240568
2020-07-29 13:01:23.759472,76.09,240568
2020-07-29 13:01:39.199408,76.08,240568
2020-07-29 13:01:54.646124,76.06,240568
2020-07-29 13:02:10.079690,76.06,240568
2020-07-29 13:02:25.514684,76.04,240568
2020-07-29 13:02:40.983588,76.03,240568
2020-07-29 13:02:56.399828,76.07,240568
2020-07-29 13:03:11.853112,76.06,240568
2020-07-29 13:03:27.312723,76.07,240568
2020-07-29 13:03:42.747956,76.06,240568
2020-07-29 13:03:58.200300,76.08,240568
2020-07-29 13:04:13.613699,76.03,240568
2020-07-29 13:04:29.034694,76.0,240895
2020-07-29 13:04:44.438420,75.99,240895
2020-07-29 13:04:59.870640,75.96,240895
2020-07-29 13:05:15.327584,75.99,240895
2020-07-29 13:05:30.740859,76.0,240895
2020-07-29 13:05:46.211568,76.0,240895
2020-07-29 13:06:01.645578,76.0,240895
2020-07-29 13:06:17.082136,76.04,240895
2020-07-29 13:06:32.499510,76.04,240895
2020-07-29 13:06:47.929941,76.04,240895
2020-07-29 13:07:03.453004,76.04,240895
2020-07-29 13:07:18.884167,76.01,240895
2020-07-29 13:07:34.315817,75.98,240895
2020-07-29 13:07:49.747413,75.97,240895
2020-07-29 13:08:05.175798,75.97,240895
2020-07-29 13:08:20.601434,75.93,240895
2020-07-29 13:08:36.048595,75.94,240895
2020-07-29 13:08:51.475206,75.91,240895
2020-07-29 13:09:06.886560,75.93,240895
2020-07-29 13:09:22.300274,75.92,240895
2020-07-29 13:09:38.120441,75.96,240895
2020-07-29 13:09:53.528660,75.95,240895
2020-07-29 13:10:08.952471,75.92,240895
2020-07-29 13:10:24.399668,76.0,240895
2020-07-29 13:10:39.846500,76.03,240895
Date,Price,Pop
2020-07-29 13:10:55.277968,76.09,240895
2020-07-29 13:11:10.702050,76.08,240895
2020-07-29 13:11:26.168555,76.11,240895
2020-07-29 13:11:41.626498,76.1,240895
2020-07-29 13:11:57.045964,76.11,240895
2020-07-29 13:12:12.463944,76.11,240895
2020-07-29 13:12:27.916882,76.11,240895
2020-07-29 13:12:43.352547,76.11,240895
2020-07-29 13:12:58.836319,76.1,240895
2020-07-29 13:13:14.303304,76.08,240895
2020-07-29 13:13:30.043820,76.07,240895
2020-07-29 13:13:45.462241,76.06,240895
2020-07-29 13:14:00.873168,76.08,240895
2020-07-29 13:14:16.301388,76.09,240895
2020-07-29 13:14:31.720766,76.1,240895
2020-07-29 13:14:47.151075,76.1,240895
2020-07-29 13:15:02.577162,76.09,240895
2020-07-29 13:15:17.968023,76.1,240895
2020-07-29 13:15:33.388823,76.09,240895
2020-07-29 13:15:48.841044,76.1,240895
2020-07-29 13:16:04.275145,76.08,240895
2020-07-29 13:16:19.723504,76.05,240895
2020-07-29 13:16:35.163059,76.1,240895
2020-07-29 13:16:50.579828,76.12,240895
2020-07-29 13:17:05.994133,76.1,240895
2020-07-29 13:17:21.413829,76.11,240895
2020-07-29 13:17:36.833130,76.11,240895
2020-07-29 13:17:52.265118,76.1,240895
2020-07-29 13:18:07.700697,76.13,240895
2020-07-29 13:18:23.111908,76.13,240895
2020-07-29 13:18:38.527387,76.1,240895
2020-07-29 13:18:53.957172,76.1,240895
2020-07-29 13:19:09.386409,76.08,240895
2020-07-29 13:19:24.861499,76.07,240895
2020-07-29 13:19:40.308012,76.07,240895
2020-07-29 13:19:55.727586,76.05,240895
2020-07-29 13:20:11.180135,76.05,240895
2020-07-29 13:20:26.619191,76.04,240895
2020-07-29 13:20:42.060308,76.03,240895
2020-07-29 13:20:57.488249,76.01,240895
2020-07-29 13:21:12.922811,76.06,240895
2020-07-29 13:21:28.375390,76.05,240895
2020-07-29 13:21:43.814129,76.07,240895
2020-07-29 13:21:59.266328,76.07,240895
2020-07-29 13:22:14.724785,76.06,240895
2020-07-29 13:22:30.191851,76.06,240895
2020-07-29 13:22:45.631641,76.08,240895
2020-07-29 13:23:01.071308,76.1,240895
2020-07-29 13:23:16.492996,76.09,240895
2020-07-29 13:23:31.917724,76.11,240895
2020-07-29 13:23:47.340496,76.11,240895
2020-07-29 13:24:02.844957,76.14,240895
2020-07-29 13:24:18.255899,76.13,240895
